,index,Ano,Tipo,Total Linha
7610,650,2015.0,prof_visitante,0.0
7611,651,2015.0,prof_visitante,0.0
7612,652,2015.0,prof_visitante,0.0
7613,653,2015.0,prof_visitante,0.0
7614,654,2015.0,prof_visitante,0.0
7615,655,2015.0,prof_visitante,0.0
7616,656,2015.0,prof_visitante,0.0
7617,657,2015.0,prof_visitante,10.0
7618,658,2015.0,prof_visitante,0.0
7619,659,2015.0,prof_visitante,0.0
7620,660,2015.0,prof_visitante,0.0
7621,661,2015.0,prof_visitante,0.0
7622,662,2015.0,prof_visitante,0.0
7623,663,2015.0,prof_visitante,0.0
7624,664,2015.0,prof_visitante,0.0
7626,666,2015.0,prof_visitante,0.0
4168,688,2015.0,articulador-pedagogico,0.0
4167,687,2015.0,articulador-pedagogico,0.0
4166,686,2015.0,articulador-pedagogico,0.0
3295,685,2015.0,pos-doc,0.0
3294,684,2015.0,pos-doc,12.0
3293,683,2015.0,pos-doc,15.0
3292,682,2015.0,pos-doc,0.0
3291,681,2015.0,pos-doc,0.0
3290,680,2015.0,pos-doc,1.0
3289,679,2015.0,pos-doc,115.0
3288,678,2015.0,pos-doc,2.0
3287,677,2015.0,pos-doc,198.0
3286,676,2015.0,pos-doc,0.0
3285,675,2015.0,pos-doc,0.0
3284,674,2015.0,pos-doc,1.0
3283,673,2015.0,pos-doc,0.0
3282,672,2015.0,pos-doc,2.0
3281,671,2015.0,pos-doc,5.0
3280,670,2015.0,pos-doc,12.0
3279,669,2015.0,pos-doc,0.0
3278,668,2015.0,pos-doc,0.0
4139,659,2015.0,articulador-pedagogico,0.0
4138,658,2015.0,articulador-pedagogico,0.0
4136,656,2015.0,articulador-pedagogico,0.0
4135,655,2015.0,articulador-pedagogico,0.0
4134,654,2015.0,articulador-pedagogico,0.0
4133,653,2015.0,articulador-pedagogico,0.0
4132,652,2015.0,articulador-pedagogico,0.0
4131,651,2015.0,articulador-pedagogico,0.0
4130,650,2015.0,articulador-pedagogico,0.0
4129,649,2015.0,articulador-pedagogico,0.0
4128,648,2015.0,articulador-pedagogico,0.0
3296,686,2015.0,pos-doc,0.0
3297,687,2015.0,pos-doc,0.0
3298,688,2015.0,pos-doc,0.0
3299,689,2015.0,pos-doc,3.0
4165,685,2015.0,articulador-pedagogico,0.0
4164,684,2015.0,articulador-pedagogico,0.0
4163,683,2015.0,articulador-pedagogico,0.0
4162,682,2015.0,articulador-pedagogico,0.0
4161,681,2015.0,articulador-pedagogico,0.0
4160,680,2015.0,articulador-pedagogico,0.0
4159,679,2015.0,articulador-pedagogico,0.0
4158,678,2015.0,articulador-pedagogico,0.0
4157,677,2015.0,articulador-pedagogico,0.0
4156,676,2015.0,articulador-pedagogico,0.0
4155,675,2015.0,articulador-pedagogico,0.0
4154,674,2015.0,articulador-pedagogico,0.0
4153,673,2015.0,articulador-pedagogico,0.0
4152,672,2015.0,articulador-pedagogico,0.0
4126,646,2015.0,articulador-pedagogico,0.0
4151,671,2015.0,articulador-pedagogico,0.0
4149,669,2015.0,articulador-pedagogico,0.0
4148,668,2015.0,articulador-pedagogico,0.0
4147,667,2015.0,articulador-pedagogico,0.0
4146,666,2015.0,articulador-pedagogico,0.0
4145,665,2015.0,articulador-pedagogico,0.0
4144,664,2015.0,articulador-pedagogico,0.0
4143,663,2015.0,articulador-pedagogico,0.0
4142,662,2015.0,articulador-pedagogico,0.0
4141,661,2015.0,articulador-pedagogico,0.0
4140,660,2015.0,articulador-pedagogico,0.0
3303,693,2015.0,pos-doc,0.0
3302,692,2015.0,pos-doc,4.0
3301,691,2015.0,pos-doc,1.0
3300,690,2015.0,pos-doc,0.0
4150,670,2015.0,articulador-pedagogico,0.0
6742,652,2015.0,pidrh,0.0
1518,648,2015.0,doutorado,4.0
6727,637,2015.0,pidrh,0.0
6782,692,2015.0,pidrh,0.0
6783,693,2015.0,pidrh,0.0
6726,636,2015.0,pidrh,0.0
1519,649,2015.0,doutorado,1.0
693,693,2015.0,graduacao,0.0
692,692,2015.0,graduacao,33.0
6781,691,2015.0,pidrh,0.0
691,691,2015.0,graduacao,0.0
689,689,2015.0,graduacao,3.0
688,688,2015.0,graduacao,0.0
687,687,2015.0,graduacao,3.0
686,686,2015.0,graduacao,0.0
685,685,2015.0,graduacao,4.0
684,684,2015.0,graduacao,0.0
690,690,2015.0,graduacao,0.0
683,683,2015.0,graduacao,246.0
6780,690,2015.0,pidrh,0.0
6778,688,2015.0,pidrh,0.0
6764,674,2015.0,pidrh,0.0
6765,675,2015.0,pidrh,0.0
6766,676,2015.0,pidrh,0.0
6767,677,2015.0,pidrh,0.0
6768,678,2015.0,pidrh,0.0
6769,679,2015.0,pidrh,0.0
6779,689,2015.0,pidrh,0.0
6770,680,2015.0,pidrh,0.0
6772,682,2015.0,pidrh,0.0
6773,683,2015.0,pidrh,0.0
6774,684,2015.0,pidrh,0.0
6775,685,2015.0,pidrh,0.0
6776,686,2015.0,pidrh,0.0
6777,687,2015.0,pidrh,0.0
6771,681,2015.0,pidrh,0.0
682,682,2015.0,graduacao,0.0
681,681,2015.0,graduacao,0.0
680,680,2015.0,graduacao,0.0
660,660,2015.0,graduacao,0.0
659,659,2015.0,graduacao,3084.0
658,658,2015.0,graduacao,0.0
657,657,2015.0,graduacao,14497.0
656,656,2015.0,graduacao,78.0
655,655,2015.0,graduacao,0.0
661,661,2015.0,graduacao,98.0
654,654,2015.0,graduacao,0.0
652,652,2015.0,graduacao,0.0
651,651,2015.0,graduacao,0.0
650,650,2015.0,graduacao,0.0
649,649,2015.0,graduacao,0.0
648,648,2015.0,graduacao,0.0
647,647,2015.0,graduacao,0.0
653,653,2015.0,graduacao,0.0
662,662,2015.0,graduacao,1685.0
663,663,2015.0,graduacao,2397.0
664,664,2015.0,graduacao,0.0
679,679,2015.0,graduacao,218.0
678,678,2015.0,graduacao,0.0
677,677,2015.0,graduacao,223.0
676,676,2015.0,graduacao,0.0
675,675,2015.0,graduacao,0.0
674,674,2015.0,graduacao,0.0
673,673,2015.0,graduacao,1.0
672,672,2015.0,graduacao,0.0
671,671,2015.0,graduacao,249.0
670,670,2015.0,graduacao,2.0
669,669,2015.0,graduacao,38.0
668,668,2015.0,graduacao,0.0
667,667,2015.0,graduacao,0.0
2407,667,2015.0,mestrado,0.0
665,665,2015.0,graduacao,1456.0
6763,673,2015.0,pidrh,0.0
646,646,2015.0,graduacao,253.0
6762,672,2015.0,pidrh,0.0
6760,670,2015.0,pidrh,0.0
2388,648,2015.0,mestrado,0.0
2387,647,2015.0,mestrado,0.0
2386,646,2015.0,mestrado,0.0
2385,645,2015.0,mestrado,0.0
2384,644,2015.0,mestrado,0.0
2383,643,2015.0,mestrado,0.0
2389,649,2015.0,mestrado,0.0
2382,642,2015.0,mestrado,0.0
2380,640,2015.0,mestrado,0.0
2379,639,2015.0,mestrado,0.0
2378,638,2015.0,mestrado,18.0
2377,637,2015.0,mestrado,0.0
2376,636,2015.0,mestrado,14.0
2409,669,2015.0,mestrado,0.0
2381,641,2015.0,mestrado,0.0
2410,670,2015.0,mestrado,0.0
2390,650,2015.0,mestrado,0.0
2392,652,2015.0,mestrado,0.0
2406,666,2015.0,mestrado,0.0
2405,665,2015.0,mestrado,0.0
2404,664,2015.0,mestrado,0.0
2403,663,2015.0,mestrado,0.0
2402,662,2015.0,mestrado,0.0
2401,661,2015.0,mestrado,0.0
2391,651,2015.0,mestrado,0.0
2400,660,2015.0,mestrado,0.0
2398,658,2015.0,mestrado,0.0
2397,657,2015.0,mestrado,569.0
2396,656,2015.0,mestrado,0.0
2395,655,2015.0,mestrado,0.0
2394,654,2015.0,mestrado,0.0
2393,653,2015.0,mestrado,0.0
2399,659,2015.0,mestrado,3.0
2411,671,2015.0,mestrado,0.0
2412,672,2015.0,mestrado,0.0
2413,673,2015.0,mestrado,0.0
2433,693,2015.0,mestrado,0.0
6747,657,2015.0,pidrh,0.0
6748,658,2015.0,pidrh,0.0
6749,659,2015.0,pidrh,0.0
6750,660,2015.0,pidrh,0.0
6751,661,2015.0,pidrh,0.0
2432,692,2015.0,mestrado,0.0
6752,662,2015.0,pidrh,0.0
6754,664,2015.0,pidrh,0.0
6755,665,2015.0,pidrh,0.0
6756,666,2015.0,pidrh,0.0
6757,667,2015.0,pidrh,0.0
6758,668,2015.0,pidrh,0.0
6759,669,2015.0,pidrh,0.0
6753,663,2015.0,pidrh,0.0
2431,691,2015.0,mestrado,0.0
2430,690,2015.0,mestrado,0.0
2429,689,2015.0,mestrado,7.0
2414,674,2015.0,mestrado,0.0
2415,675,2015.0,mestrado,0.0
2416,676,2015.0,mestrado,0.0
2417,677,2015.0,mestrado,0.0
2418,678,2015.0,mestrado,0.0
2419,679,2015.0,mestrado,0.0
2420,680,2015.0,mestrado,0.0
2421,681,2015.0,mestrado,0.0
2422,682,2015.0,mestrado,0.0
2423,683,2015.0,mestrado,0.0
2424,684,2015.0,mestrado,0.0
2425,685,2015.0,mestrado,0.0
2426,686,2015.0,mestrado,0.0
2427,687,2015.0,mestrado,0.0
2428,688,2015.0,mestrado,0.0
6761,671,2015.0,pidrh,0.0
645,645,2015.0,graduacao,8.0
666,666,2015.0,graduacao,394.0
643,643,2015.0,graduacao,14.0
5866,646,2015.0,catedra,0.0
5867,647,2015.0,catedra,0.0
5868,648,2015.0,catedra,0.0
5869,649,2015.0,catedra,0.0
5870,650,2015.0,catedra,0.0
5871,651,2015.0,catedra,0.0
5872,652,2015.0,catedra,0.0
5873,653,2015.0,catedra,0.0
5874,654,2015.0,catedra,0.0
5875,655,2015.0,catedra,0.0
5876,656,2015.0,catedra,0.0
5877,657,2015.0,catedra,2.0
5878,658,2015.0,catedra,0.0
5879,659,2015.0,catedra,0.0
5880,660,2015.0,catedra,0.0
5881,661,2015.0,catedra,0.0
5882,662,2015.0,catedra,0.0
5883,663,2015.0,catedra,0.0
5884,664,2015.0,catedra,0.0
5865,645,2015.0,catedra,0.0
5885,665,2015.0,catedra,0.0
5864,644,2015.0,catedra,0.0
5862,642,2015.0,catedra,0.0
4998,648,2015.0,capacitacao-professor,0.0
4997,647,2015.0,capacitacao-professor,0.0
4996,646,2015.0,capacitacao-professor,0.0
4995,645,2015.0,capacitacao-professor,0.0
4994,644,2015.0,capacitacao-professor,0.0
4993,643,2015.0,capacitacao-professor,0.0
4992,642,2015.0,capacitacao-professor,0.0
4991,641,2015.0,capacitacao-professor,0.0
4990,640,2015.0,capacitacao-professor,0.0
4989,639,2015.0,capacitacao-professor,0.0
4988,638,2015.0,capacitacao-professor,0.0
4987,637,2015.0,capacitacao-professor,0.0
4986,636,2015.0,capacitacao-professor,20.0
5856,636,2015.0,catedra,1.0
5857,637,2015.0,catedra,0.0
5858,638,2015.0,catedra,0.0
5859,639,2015.0,catedra,0.0
5860,640,2015.0,catedra,0.0
5861,641,2015.0,catedra,0.0
5863,643,2015.0,catedra,0.0
5886,666,2015.0,catedra,0.0
5887,667,2015.0,catedra,0.0
5888,668,2015.0,catedra,0.0
5913,693,2015.0,catedra,0.0
6746,656,2015.0,pidrh,0.0
6745,655,2015.0,pidrh,0.0
6744,654,2015.0,pidrh,0.0
6743,653,2015.0,pidrh,0.0
6741,651,2015.0,pidrh,0.0
6740,650,2015.0,pidrh,0.0
6739,649,2015.0,pidrh,0.0
6738,648,2015.0,pidrh,0.0
6737,647,2015.0,pidrh,0.0
6736,646,2015.0,pidrh,0.0
6735,645,2015.0,pidrh,0.0
6734,644,2015.0,pidrh,0.0
6733,643,2015.0,pidrh,0.0
6732,642,2015.0,pidrh,0.0
6731,641,2015.0,pidrh,0.0
6730,640,2015.0,pidrh,0.0
6729,639,2015.0,pidrh,0.0
6728,638,2015.0,pidrh,0.0
5912,692,2015.0,catedra,0.0
5911,691,2015.0,catedra,0.0
5910,690,2015.0,catedra,0.0
5909,689,2015.0,catedra,0.0
5889,669,2015.0,catedra,0.0
5890,670,2015.0,catedra,0.0
5891,671,2015.0,catedra,0.0
5892,672,2015.0,catedra,0.0
5893,673,2015.0,catedra,0.0
5894,674,2015.0,catedra,0.0
5895,675,2015.0,catedra,0.0
5896,676,2015.0,catedra,0.0
5897,677,2015.0,catedra,0.0
4999,649,2015.0,capacitacao-professor,0.0
5898,678,2015.0,catedra,0.0
5900,680,2015.0,catedra,0.0
5901,681,2015.0,catedra,0.0
5902,682,2015.0,catedra,0.0
5903,683,2015.0,catedra,0.0
5904,684,2015.0,catedra,0.0
5905,685,2015.0,catedra,0.0
5906,686,2015.0,catedra,0.0
5907,687,2015.0,catedra,0.0
5908,688,2015.0,catedra,0.0
5899,679,2015.0,catedra,3.0
644,644,2015.0,graduacao,863.0
5000,650,2015.0,capacitacao-professor,0.0
5006,656,2015.0,capacitacao-professor,0.0
5026,676,2015.0,capacitacao-professor,0.0
5025,675,2015.0,capacitacao-professor,0.0
5024,674,2015.0,capacitacao-professor,0.0
5023,673,2015.0,capacitacao-professor,0.0
5022,672,2015.0,capacitacao-professor,0.0
5021,671,2015.0,capacitacao-professor,0.0
5020,670,2015.0,capacitacao-professor,0.0
5019,669,2015.0,capacitacao-professor,0.0
5018,668,2015.0,capacitacao-professor,0.0
5017,667,2015.0,capacitacao-professor,0.0
5016,666,2015.0,capacitacao-professor,0.0
5015,665,2015.0,capacitacao-professor,0.0
5014,664,2015.0,capacitacao-professor,0.0
5013,663,2015.0,capacitacao-professor,0.0
5012,662,2015.0,capacitacao-professor,0.0
5011,661,2015.0,capacitacao-professor,0.0
5010,660,2015.0,capacitacao-professor,0.0
5009,659,2015.0,capacitacao-professor,0.0
5008,658,2015.0,capacitacao-professor,0.0
5027,677,2015.0,capacitacao-professor,0.0
5028,678,2015.0,capacitacao-professor,0.0
5029,679,2015.0,capacitacao-professor,15.0
5030,680,2015.0,capacitacao-professor,0.0
642,642,2015.0,graduacao,0.0
641,641,2015.0,graduacao,6.0
640,640,2015.0,graduacao,152.0
639,639,2015.0,graduacao,0.0
638,638,2015.0,graduacao,55.0
637,637,2015.0,graduacao,1.0
636,636,2015.0,graduacao,3518.0
5043,693,2015.0,capacitacao-professor,0.0
5042,692,2015.0,capacitacao-professor,0.0
5007,657,2015.0,capacitacao-professor,0.0
5041,691,2015.0,capacitacao-professor,0.0
5039,689,2015.0,capacitacao-professor,0.0
5038,688,2015.0,capacitacao-professor,0.0
5037,687,2015.0,capacitacao-professor,0.0
5036,686,2015.0,capacitacao-professor,0.0
5035,685,2015.0,capacitacao-professor,0.0
5034,684,2015.0,capacitacao-professor,0.0
5033,683,2015.0,capacitacao-professor,0.0
5032,682,2015.0,capacitacao-professor,0.0
5031,681,2015.0,capacitacao-professor,0.0
5040,690,2015.0,capacitacao-professor,0.0
5001,651,2015.0,capacitacao-professor,0.0
2408,668,2015.0,mestrado,0.0
5004,654,2015.0,capacitacao-professor,0.0
5002,652,2015.0,capacitacao-professor,0.0
5003,653,2015.0,capacitacao-professor,0.0
5005,655,2015.0,capacitacao-professor,0.0
6786,696,2016.0,pidrh,0.0
6802,712,2016.0,pidrh,2.0
6785,695,2016.0,pidrh,0.0
6801,711,2016.0,pidrh,0.0
6800,710,2016.0,pidrh,0.0
6799,709,2016.0,pidrh,0.0
6826,736,2016.0,pidrh,0.0
6798,708,2016.0,pidrh,0.0
6797,707,2016.0,pidrh,0.0
6796,706,2016.0,pidrh,0.0
6795,705,2016.0,pidrh,0.0
6803,713,2016.0,pidrh,0.0
6793,703,2016.0,pidrh,0.0
6792,702,2016.0,pidrh,0.0
6791,701,2016.0,pidrh,0.0
6790,700,2016.0,pidrh,0.0
6789,699,2016.0,pidrh,0.0
6788,698,2016.0,pidrh,0.0
6787,697,2016.0,pidrh,0.0
6794,704,2016.0,pidrh,0.0
6804,714,2016.0,pidrh,0.0
6806,716,2016.0,pidrh,0.0
6825,735,2016.0,pidrh,0.0
6824,734,2016.0,pidrh,0.0
6823,733,2016.0,pidrh,0.0
6822,732,2016.0,pidrh,0.0
6821,731,2016.0,pidrh,0.0
6820,730,2016.0,pidrh,0.0
6819,729,2016.0,pidrh,0.0
6818,728,2016.0,pidrh,0.0
6817,727,2016.0,pidrh,0.0
6816,726,2016.0,pidrh,0.0
6815,725,2016.0,pidrh,0.0
6814,724,2016.0,pidrh,0.0
6813,723,2016.0,pidrh,0.0
6812,722,2016.0,pidrh,0.0
6811,721,2016.0,pidrh,0.0
6810,720,2016.0,pidrh,0.0
6809,719,2016.0,pidrh,0.0
6808,718,2016.0,pidrh,0.0
6807,717,2016.0,pidrh,0.0
6805,715,2016.0,pidrh,0.0
6784,694,2016.0,pidrh,0.0
718,718,2016.0,graduacao,1060.0
6830,740,2016.0,pidrh,0.0
721,721,2016.0,graduacao,169.0
722,722,2016.0,graduacao,0.0
723,723,2016.0,graduacao,7.0
724,724,2016.0,graduacao,1.0
725,725,2016.0,graduacao,56.0
726,726,2016.0,graduacao,0.0
727,727,2016.0,graduacao,5.0
728,728,2016.0,graduacao,0.0
729,729,2016.0,graduacao,0.0
730,730,2016.0,graduacao,0.0
720,720,2016.0,graduacao,478.0
731,731,2016.0,graduacao,52.0
733,733,2016.0,graduacao,3.0
734,734,2016.0,graduacao,0.0
735,735,2016.0,graduacao,155.0
736,736,2016.0,graduacao,0.0
737,737,2016.0,graduacao,2.0
738,738,2016.0,graduacao,0.0
739,739,2016.0,graduacao,0.0
740,740,2016.0,graduacao,3.0
7654,694,2016.0,prof_visitante,0.0
7655,695,2016.0,prof_visitante,0.0
732,732,2016.0,graduacao,0.0
719,719,2016.0,graduacao,0.0
717,717,2016.0,graduacao,355.0
716,716,2016.0,graduacao,51.0
6828,738,2016.0,pidrh,0.0
694,694,2016.0,graduacao,1759.0
695,695,2016.0,graduacao,1.0
696,696,2016.0,graduacao,85.0
697,697,2016.0,graduacao,0.0
698,698,2016.0,graduacao,11.0
699,699,2016.0,graduacao,0.0
700,700,2016.0,graduacao,1.0
701,701,2016.0,graduacao,14.0
702,702,2016.0,graduacao,3.0
703,703,2016.0,graduacao,98.0
704,704,2016.0,graduacao,0.0
705,705,2016.0,graduacao,0.0
706,706,2016.0,graduacao,0.0
707,707,2016.0,graduacao,0.0
708,708,2016.0,graduacao,0.0
709,709,2016.0,graduacao,0.0
710,710,2016.0,graduacao,0.0
711,711,2016.0,graduacao,4.0
712,712,2016.0,graduacao,4169.0
713,713,2016.0,graduacao,0.0
714,714,2016.0,graduacao,2041.0
715,715,2016.0,graduacao,0.0
7656,696,2016.0,prof_visitante,0.0
7657,697,2016.0,prof_visitante,0.0
7658,698,2016.0,prof_visitante,0.0
7659,699,2016.0,prof_visitante,0.0
7687,727,2016.0,prof_visitante,0.0
7688,728,2016.0,prof_visitante,0.0
7689,729,2016.0,prof_visitante,0.0
7690,730,2016.0,prof_visitante,0.0
7691,731,2016.0,prof_visitante,0.0
7692,732,2016.0,prof_visitante,0.0
7693,733,2016.0,prof_visitante,0.0
7694,734,2016.0,prof_visitante,0.0
7695,735,2016.0,prof_visitante,0.0
7696,736,2016.0,prof_visitante,0.0
7697,737,2016.0,prof_visitante,0.0
7698,738,2016.0,prof_visitante,0.0
7699,739,2016.0,prof_visitante,0.0
7700,740,2016.0,prof_visitante,0.0
7701,741,2016.0,prof_visitante,0.0
7702,742,2016.0,prof_visitante,0.0
7703,743,2016.0,prof_visitante,0.0
741,741,2016.0,graduacao,0.0
742,742,2016.0,graduacao,10.0
743,743,2016.0,graduacao,0.0
6833,743,2016.0,pidrh,0.0
6832,742,2016.0,pidrh,0.0
6831,741,2016.0,pidrh,0.0
7686,726,2016.0,prof_visitante,0.0
6829,739,2016.0,pidrh,0.0
7685,725,2016.0,prof_visitante,0.0
7683,723,2016.0,prof_visitante,0.0
7660,700,2016.0,prof_visitante,0.0
7661,701,2016.0,prof_visitante,0.0
7662,702,2016.0,prof_visitante,0.0
7663,703,2016.0,prof_visitante,0.0
7664,704,2016.0,prof_visitante,0.0
7665,705,2016.0,prof_visitante,0.0
7666,706,2016.0,prof_visitante,0.0
7667,707,2016.0,prof_visitante,0.0
7668,708,2016.0,prof_visitante,0.0
7669,709,2016.0,prof_visitante,0.0
7670,710,2016.0,prof_visitante,0.0
7671,711,2016.0,prof_visitante,0.0
7672,712,2016.0,prof_visitante,0.0
7673,713,2016.0,prof_visitante,0.0
7674,714,2016.0,prof_visitante,0.0
7675,715,2016.0,prof_visitante,0.0
7676,716,2016.0,prof_visitante,0.0
7677,717,2016.0,prof_visitante,0.0
7678,718,2016.0,prof_visitante,0.0
7679,719,2016.0,prof_visitante,0.0
7680,720,2016.0,prof_visitante,0.0
7681,721,2016.0,prof_visitante,0.0
7682,722,2016.0,prof_visitante,0.0
7684,724,2016.0,prof_visitante,0.0
6827,737,2016.0,pidrh,0.0
5956,736,2016.0,catedra,0.0
1565,695,2016.0,doutorado,2.0
2454,714,2016.0,mestrado,0.0
2453,713,2016.0,mestrado,0.0
2452,712,2016.0,mestrado,460.0
2451,711,2016.0,mestrado,0.0
2450,710,2016.0,mestrado,0.0
2449,709,2016.0,mestrado,0.0
2448,708,2016.0,mestrado,0.0
2447,707,2016.0,mestrado,0.0
2446,706,2016.0,mestrado,0.0
2445,705,2016.0,mestrado,0.0
2444,704,2016.0,mestrado,0.0
2443,703,2016.0,mestrado,0.0
2442,702,2016.0,mestrado,0.0
2441,701,2016.0,mestrado,0.0
2440,700,2016.0,mestrado,0.0
2439,699,2016.0,mestrado,0.0
2438,698,2016.0,mestrado,0.0
2437,697,2016.0,mestrado,0.0
2436,696,2016.0,mestrado,1.0
2435,695,2016.0,mestrado,0.0
2434,694,2016.0,mestrado,16.0
2455,715,2016.0,mestrado,0.0
5914,694,2016.0,catedra,0.0
2456,716,2016.0,mestrado,0.0
2458,718,2016.0,mestrado,0.0
2479,739,2016.0,mestrado,0.0
2478,738,2016.0,mestrado,0.0
2477,737,2016.0,mestrado,0.0
2476,736,2016.0,mestrado,0.0
2475,735,2016.0,mestrado,0.0
2474,734,2016.0,mestrado,0.0
2473,733,2016.0,mestrado,1.0
2472,732,2016.0,mestrado,0.0
2471,731,2016.0,mestrado,0.0
2470,730,2016.0,mestrado,0.0
2469,729,2016.0,mestrado,0.0
2468,728,2016.0,mestrado,0.0
2467,727,2016.0,mestrado,0.0
2466,726,2016.0,mestrado,0.0
2465,725,2016.0,mestrado,0.0
2464,724,2016.0,mestrado,0.0
2463,723,2016.0,mestrado,0.0
2462,722,2016.0,mestrado,0.0
2461,721,2016.0,mestrado,0.0
2460,720,2016.0,mestrado,0.0
2459,719,2016.0,mestrado,0.0
2457,717,2016.0,mestrado,0.0
2480,740,2016.0,mestrado,0.0
5915,695,2016.0,catedra,0.0
5917,697,2016.0,catedra,0.0
5943,723,2016.0,catedra,0.0
5944,724,2016.0,catedra,0.0
5945,725,2016.0,catedra,0.0
5946,726,2016.0,catedra,0.0
5947,727,2016.0,catedra,0.0
5948,728,2016.0,catedra,0.0
5949,729,2016.0,catedra,0.0
5951,731,2016.0,catedra,2.0
5952,732,2016.0,catedra,0.0
5953,733,2016.0,catedra,3.0
5954,734,2016.0,catedra,0.0
5955,735,2016.0,catedra,0.0
5957,737,2016.0,catedra,0.0
5958,738,2016.0,catedra,0.0
5959,739,2016.0,catedra,0.0
5960,740,2016.0,catedra,0.0
5961,741,2016.0,catedra,0.0
5962,742,2016.0,catedra,0.0
5963,743,2016.0,catedra,0.0
3350,740,2016.0,pos-doc,1.0
3351,741,2016.0,pos-doc,1.0
5942,722,2016.0,catedra,0.0
5916,696,2016.0,catedra,0.0
5941,721,2016.0,catedra,0.0
5939,719,2016.0,catedra,0.0
5918,698,2016.0,catedra,0.0
5919,699,2016.0,catedra,0.0
5920,700,2016.0,catedra,0.0
5921,701,2016.0,catedra,0.0
5922,702,2016.0,catedra,0.0
5923,703,2016.0,catedra,0.0
5924,704,2016.0,catedra,0.0
5925,705,2016.0,catedra,0.0
5926,706,2016.0,catedra,0.0
5927,707,2016.0,catedra,0.0
5928,708,2016.0,catedra,0.0
5929,709,2016.0,catedra,0.0
5930,710,2016.0,catedra,0.0
5931,711,2016.0,catedra,0.0
5932,712,2016.0,catedra,5.0
5933,713,2016.0,catedra,0.0
5934,714,2016.0,catedra,2.0
5935,715,2016.0,catedra,0.0
5936,716,2016.0,catedra,0.0
5937,717,2016.0,catedra,0.0
5938,718,2016.0,catedra,0.0
5940,720,2016.0,catedra,2.0
2481,741,2016.0,mestrado,0.0
2482,742,2016.0,mestrado,0.0
2483,743,2016.0,mestrado,0.0
5069,719,2016.0,capacitacao-professor,0.0
5068,718,2016.0,capacitacao-professor,0.0
5067,717,2016.0,capacitacao-professor,0.0
5066,716,2016.0,capacitacao-professor,0.0
5065,715,2016.0,capacitacao-professor,0.0
5064,714,2016.0,capacitacao-professor,0.0
5063,713,2016.0,capacitacao-professor,0.0
5062,712,2016.0,capacitacao-professor,73.0
5061,711,2016.0,capacitacao-professor,0.0
5060,710,2016.0,capacitacao-professor,0.0
5059,709,2016.0,capacitacao-professor,0.0
5058,708,2016.0,capacitacao-professor,0.0
5057,707,2016.0,capacitacao-professor,0.0
5056,706,2016.0,capacitacao-professor,0.0
5055,705,2016.0,capacitacao-professor,0.0
5054,704,2016.0,capacitacao-professor,0.0
5053,703,2016.0,capacitacao-professor,0.0
5052,702,2016.0,capacitacao-professor,0.0
5051,701,2016.0,capacitacao-professor,0.0
5050,700,2016.0,capacitacao-professor,0.0
5049,699,2016.0,capacitacao-professor,0.0
5070,720,2016.0,capacitacao-professor,0.0
5048,698,2016.0,capacitacao-professor,0.0
5071,721,2016.0,capacitacao-professor,0.0
5073,723,2016.0,capacitacao-professor,0.0
1564,694,2016.0,doutorado,315.0
5093,743,2016.0,capacitacao-professor,0.0
5092,742,2016.0,capacitacao-professor,0.0
5091,741,2016.0,capacitacao-professor,0.0
5090,740,2016.0,capacitacao-professor,0.0
5089,739,2016.0,capacitacao-professor,0.0
5088,738,2016.0,capacitacao-professor,0.0
5087,737,2016.0,capacitacao-professor,0.0
5086,736,2016.0,capacitacao-professor,0.0
5085,735,2016.0,capacitacao-professor,0.0
5084,734,2016.0,capacitacao-professor,0.0
5083,733,2016.0,capacitacao-professor,0.0
5082,732,2016.0,capacitacao-professor,0.0
5081,731,2016.0,capacitacao-professor,0.0
5080,730,2016.0,capacitacao-professor,0.0
5079,729,2016.0,capacitacao-professor,0.0
5078,728,2016.0,capacitacao-professor,0.0
5077,727,2016.0,capacitacao-professor,0.0
5076,726,2016.0,capacitacao-professor,0.0
5075,725,2016.0,capacitacao-professor,0.0
5074,724,2016.0,capacitacao-professor,0.0
5072,722,2016.0,capacitacao-professor,0.0
5047,697,2016.0,capacitacao-professor,0.0
5046,696,2016.0,capacitacao-professor,0.0
5045,695,2016.0,capacitacao-professor,0.0
3329,719,2016.0,pos-doc,0.0
3330,720,2016.0,pos-doc,28.0
3331,721,2016.0,pos-doc,2.0
3332,722,2016.0,pos-doc,0.0
3333,723,2016.0,pos-doc,0.0
3334,724,2016.0,pos-doc,6.0
3335,725,2016.0,pos-doc,2.0
3336,726,2016.0,pos-doc,1.0
3337,727,2016.0,pos-doc,0.0
3338,728,2016.0,pos-doc,0.0
3339,729,2016.0,pos-doc,0.0
3340,730,2016.0,pos-doc,0.0
3341,731,2016.0,pos-doc,89.0
3342,732,2016.0,pos-doc,1.0
3343,733,2016.0,pos-doc,74.0
3344,734,2016.0,pos-doc,0.0
3345,735,2016.0,pos-doc,4.0
3346,736,2016.0,pos-doc,5.0
3347,737,2016.0,pos-doc,0.0
3348,738,2016.0,pos-doc,0.0
3349,739,2016.0,pos-doc,0.0
3328,718,2016.0,pos-doc,2.0
3327,717,2016.0,pos-doc,0.0
3326,716,2016.0,pos-doc,12.0
3325,715,2016.0,pos-doc,1.0
5044,694,2016.0,capacitacao-professor,0.0
